,epoch,train_time,eval_time,train_loss,eval_loss
41,42,47.16866827011109,1.4342167377471924,0.008401015999999999,0.008040634915232658
42,43,46.99435472488403,1.433276653289795,0.008129388000000001,0.008380085229873655
43,44,47.080946445465095,1.4397530555725098,0.00944337,0.008845723234117031
44,45,47.02684664726257,1.4369935989379885,0.009265656,0.008284957148134708
45,46,47.476237535476685,1.435934066772461,0.008914735,0.00801356602460146
46,47,47.744469165802,1.4429051876068115,0.010356232,0.009137249551713468
47,48,47.092847108840935,1.4360558986663818,0.009045026,0.008412535302340984
48,49,47.19600224494934,1.4207167625427246,0.009074492,0.008003059774637222
49,50,47.21787929534912,1.4364311695098877,0.008361009,0.008562806993722916
50,51,47.16109490394592,1.430021047592163,0.007851888000000001,0.008290666155517101
51,52,47.13425278663635,1.5164351463317869,0.008260781,0.007885822094976902
52,53,48.19090747833252,1.4412992000579834,0.008994748,0.007712411228567363
53,54,47.38179564476013,1.4406986236572266,0.008234380999999999,0.007971230894327164
54,55,47.455540418624885,1.4348623752593994,0.007746976,0.007899019867181778
55,56,47.365439176559455,1.5012621879577637,0.0079249665,0.00780499866232276
56,57,47.42355704307556,1.428210735321045,0.0082346285,0.008041732013225555
57,58,47.55645155906677,1.4942958354949951,0.007862316,0.00788081157952547
58,59,48.602615118026726,1.4749720096588137,0.008453991999999999,0.008157316595315933
59,60,48.55787658691406,1.470327377319336,0.008825533,0.007888188585639
60,61,48.53030633926392,1.4798645973205566,0.008684443,0.007599228527396917
61,62,48.56434917449951,1.479625225067139,0.008353235,0.007873977534472942
62,63,48.753681898117065,1.5485053062438965,0.008157849,0.007945426739752294
63,64,48.68537402153015,1.4825763702392578,0.0075322697,0.007918114773929119
64,65,48.9126603603363,1.468822002410889,0.008352435,0.008139790035784245
65,66,48.869749784469604,1.487304449081421,0.007980893000000001,0.0075384373776614675
66,67,48.580570697784424,1.4777281284332275,0.008570582,0.007791805081069469
67,68,48.547525882720954,1.48351788520813,0.008870972,0.008382153697311878
68,69,48.90753436088562,1.4973998069763184,0.008421393000000001,0.008418048731982708
69,70,49.25011253356934,1.4735655784606934,0.008423347,0.008697803132236004
70,71,48.6738338470459,1.5749342441558838,0.00885027,0.007961219176650047
71,72,48.34090995788574,1.4684457778930664,0.007912,0.007968424819409847
72,73,48.22189450263977,1.4776225090026855,0.00757315,0.008149744011461735
73,74,50.29803514480591,1.8070416450500488,0.009094326,0.008780541829764843
74,75,62.58486199378967,1.8386123180389404,0.008191444,0.007712356746196747
75,76,62.53077101707458,2.335770845413208,0.008937594,0.007680887356400491
76,77,72.91256833076476,2.1976168155670166,0.008403477,0.007995110005140305
77,78,69.8868761062622,1.9748847484588623,0.008306031,0.007757364306598902
78,79,69.96680283546448,2.4897382259368896,0.008836469,0.007593348622322082
79,80,72.87476921081544,2.3953332901000977,0.00876218,0.007928735576570034
80,81,63.49819850921631,1.7014408111572266,0.0079558045,0.007947913371026516
81,82,60.0109167098999,1.7105681896209717,0.009243237,0.008766422048211098
82,83,54.55029249191284,1.676445484161377,0.009725056999999999,0.008121566846966743
83,84,50.70877766609192,1.5549485683441162,0.007830321999999999,0.007864438928663729
84,85,52.80991339683533,1.4797730445861816,0.008454741,0.00788822676986456
85,86,62.93700075149536,1.9137778282165527,0.00828836,0.007555360440164803
86,87,63.05093264579773,1.8360729217529297,0.008840221,0.007569302804768085
87,88,62.60143995285034,1.747175931930542,0.007552800000000001,0.0084076514467597
88,89,61.80022740364075,1.955154657363892,0.008490571,0.00787606742233038
89,90,59.26090431213379,1.7761385440826416,0.009237669,0.00806456059217453
90,91,53.95519232749939,1.5255122184753418,0.007620358000000001,0.0076092598028481015
91,92,51.52084255218506,1.5778968334197998,0.008172678000000001,0.008495748043060303
92,93,55.44946813583374,1.8102979660034182,0.0081008775,0.007490942254662514
93,94,59.626846075057976,1.8012428283691406,0.0088757,0.007878403179347515
94,95,62.53091835975647,2.1295311450958248,0.01002939,0.008588509634137155
95,96,54.09389543533325,1.6742291450500488,0.008477879,0.007553921546787022
96,97,54.13656187057495,1.6268570423126218,0.007782778000000001,0.007628404069691896
97,98,55.55722761154175,1.5892829895019531,0.008808809,0.008335957303643227
98,99,52.00244116783142,1.5301086902618408,0.008037207,0.007554789073765278
99,100,54.61428952217102,1.5752615928649902,0.008792608,0.008202956989407541
100,101,67.54054641723633,1.5568492412567139,0.009804511,0.008973048999905586
101,102,56.11495232582092,1.8725717067718506,0.008609104,0.008682863786816597
102,103,58.923481941223145,1.903743028640747,0.008919375,0.008236837573349476
103,104,58.80262207984924,1.7338004112243652,0.008849056,0.007768894545733929
104,105,58.88676381111145,1.8673367500305176,0.008962964,0.007850495167076588
105,106,59.736039876937866,1.5697383880615234,0.008875564,0.008185346610844135
106,107,56.30451226234436,1.929835557937622,0.008609343,0.007927196100354195
107,108,61.22522735595703,1.8838043212890625,0.00876813,0.008061989210546017
108,109,61.59989404678345,1.9234211444854736,0.007840923,0.008130322210490704
109,110,59.69810342788696,1.6030490398406982,0.008525077,0.008230159990489483
110,111,59.55614471435547,2.0373153686523438,0.008820509,0.008735327050089836
111,112,62.79000377655029,1.741692304611206,0.009398641,0.00839560478925705
112,113,60.21673107147217,1.7989869117736816,0.008652289,0.008825627155601978
113,114,59.44211411476135,1.981229305267334,0.008592438,0.007974496111273766
114,115,60.870102643966675,2.1666643619537354,0.008639104,0.008001523092389107
115,116,60.55553913116455,2.072523832321167,0.008615409,0.007773642428219318
116,117,58.88810634613037,1.5919468402862549,0.008634018,0.007667033467441797
117,118,61.47734498977661,1.742110013961792,0.008432922,0.007566138170659542
118,119,61.950206995010376,2.12774658203125,0.008321854,0.008654268458485603
119,120,61.43942475318909,1.7637252807617188,0.009758623,0.007590176537632942
120,121,62.12970232963562,2.2178890705108643,0.008711743,0.007531168404966593
121,122,62.06891894340515,2.6974313259124756,0.0078615565,0.007717983331531286
122,123,64.63791680335999,2.7803540229797363,0.008033316,0.007868127897381783
123,124,66.79820466041565,3.595257520675659,0.007902249,0.007648863364011049
124,125,66.01516532897949,3.7425382137298584,0.008214979,0.00797412171959877
125,126,67.8861927986145,4.199498891830444,0.00889772,0.007721416652202606
126,127,70.43676233291626,4.0345141887664795,0.008521025,0.008111418224871159
127,128,68.5635175704956,3.589371681213379,0.008479685,0.007519199512898922
128,129,66.21525192260742,4.3780786991119385,0.009083619,0.008312089368700981
129,130,85.37092876434326,4.730871200561523,0.008654475,0.0077212098985910416
130,131,68.67407321929932,3.9769489765167236,0.00890182,0.00818057544529438
131,132,73.96510434150696,4.940619468688965,0.0077053327,0.007551489397883415
132,133,91.32407140731812,5.190101861953735,0.008902711,0.007902756333351135
133,134,91.32851362228394,5.360597610473633,0.009057119,0.007545829750597477
134,135,90.72996830940247,5.121901273727417,0.008966746,0.007792039308696985
135,136,93.21432709693909,5.232067584991455,0.00788054,0.007512728217989206
136,137,93.17208576202393,5.08228611946106,0.010245159,0.008668133988976479
137,138,93.0335922241211,5.098313093185425,0.008774429,0.007756321225315332
138,139,93.34006524085999,5.233975648880005,0.009045431,0.007873140275478363
139,140,92.19441938400269,5.265264272689819,0.00783892,0.007710750214755535
140,141,91.61743545532227,4.820440292358398,0.008615971,0.007726202718913555
141,142,92.71105575561523,5.14958930015564,0.009445632,0.009120642207562923
142,143,94.87493920326233,5.262014150619507,0.0083319675,0.008222775533795357
143,144,95.15844368934631,5.287360668182373,0.007879942,0.007511178031563759
144,145,92.01971936225891,5.046001195907593,0.007915554,0.007668887265026569
145,146,92.5460946559906,5.306594610214233,0.00867743,0.007513155695050955
146,147,90.15829014778137,4.920567750930786,0.008365376,0.007753770332783461
147,148,91.65818905830383,4.978295087814331,0.008231216,0.007647109683603048
148,149,90.79530692100525,5.211867332458496,0.008227324,0.0075082737021148205
149,150,91.6016902923584,5.225940942764282,0.008169012,0.007828368805348873
150,151,92.24397706985474,5.18401837348938,0.008385914,0.007944058626890182
151,152,91.91710662841797,5.167926073074341,0.008631502,0.007493572775274515
152,153,93.1092791557312,5.135432243347168,0.00908375,0.007915154099464417
153,154,90.84222459793091,5.1620707511901855,0.0083671985,0.007857026532292366
154,155,91.25435876846313,5.117168664932251,0.007941972,0.007805786561220884
155,156,92.18248701095581,5.0471556186676025,0.0077327252,0.007629691157490015
156,157,90.53709435462952,5.128812789916992,0.010136026,0.007875187322497368
157,158,89.66997623443604,4.558567762374878,0.009163913,0.007930993102490902
158,159,88.4049072265625,4.32962965965271,0.008345081,0.0076880743727087975
159,160,87.59848856925964,2.50532865524292,0.008433763,0.00797912199050188
160,161,83.11412048339844,2.5622527599334717,0.008453542,0.007557868026196957
161,162,81.35272288322449,2.6759681701660156,0.0081404345,0.007805653847754002
162,163,79.77051591873169,2.479156970977783,0.008921343,0.00789154227823019
163,164,79.74237442016602,2.519864082336426,0.009919075,0.00881928950548172
164,165,78.1407880783081,2.545903444290161,0.008045871,0.008670564740896225
165,166,80.39334344863892,2.538670301437378,0.007820399,0.0074531640857458115
166,167,80.44761371612549,2.603618860244751,0.008556594,0.007974277250468731
167,168,80.94948768615723,2.49367356300354,0.008590557,0.007533702999353409
168,169,80.89102149009705,2.565243721008301,0.008286043,0.007740895263850689
169,170,79.59765934944153,2.5959832668304443,0.008026747,0.008344439789652824
170,171,79.22933650016785,2.715503215789795,0.008180902,0.008134499192237854
171,172,78.68743467330933,2.55047869682312,0.008675622,0.007667846046388149
172,173,78.88837385177612,2.5577476024627686,0.008492571,0.007848936133086681
173,174,80.6473970413208,2.4861090183258057,0.008113805,0.0081240925937891
174,175,80.86067390441895,2.6205317974090576,0.008614312,0.007884349673986435
175,176,81.8128433227539,2.7361903190612793,0.008042836,0.00771299609914422
176,177,81.45663905143738,2.6666147708892822,0.008259696,0.007480356376618147
177,178,82.07821869850159,2.628092050552368,0.008525736,0.0075731463730335236
178,179,80.53198170661926,2.718839406967163,0.009003169,0.008887859992682934
179,180,80.2940948009491,2.6551122665405273,0.008005643,0.007620580028742552
180,181,80.10220718383789,2.554250478744507,0.009912488,0.008402748964726925
181,182,81.18496108055115,2.6743268966674805,0.007888912,0.00769019266590476
182,183,80.48533201217651,2.502687931060791,0.007941182,0.00909844134002924
183,184,82.49722719192505,2.6114673614501953,0.007890525,0.007791206240653992
184,185,82.35415577888489,2.6161673069000244,0.008205671,0.00777720520272851
185,186,80.394451379776,2.3962931632995605,0.0076396517,0.007543680723756552
186,187,79.55300903320312,2.540919303894043,0.008418838,0.007524754386395216
187,188,79.19185543060303,2.6192612648010254,0.007553026,0.008316626772284508
188,189,80.30079650878906,2.6634554862976074,0.008546825,0.007851818576455116
189,190,79.62809705734253,2.578862428665161,0.0073400117,0.00798826478421688
190,191,78.93225598335266,2.3209590911865234,0.008442385,0.007721439935266972
191,192,79.05058479309082,2.771099328994751,0.00836885,0.008849051780998707
192,193,83.79159760475159,2.710420846939087,0.008357392,0.007740943226963282
193,194,82.42927956581116,2.640962600708008,0.00820704,0.00874953530728817
194,195,79.65781950950623,2.474252223968506,0.008643393,0.008059903047978878
195,196,79.73410773277283,2.2795159816741943,0.0077700275,0.007716763764619827
196,197,79.15488004684448,2.5938565731048584,0.009115745,0.00760634383186698
197,198,79.16023015975952,2.568882465362549,0.0075163255,0.00748857855796814
198,199,78.04202771186829,2.353917121887207,0.008412356,0.007609982509166002
199,200,80.39185214042664,2.648618459701538,0.008110443,0.00810393039137125
